melody_id,pitch_features.pitch_range,pitch_features.pitch_standard_deviation,pitch_features.pitch_entropy,pitch_features.pcdist1,pitch_features.basic_pitch_histogram,pitch_features.mean_pitch,pitch_features.most_common_pitch,pitch_features.number_of_pitches,pitch_features.melodic_pitch_variety,pitch_features.dominant_spread,pitch_features.folded_fifths_pitch_class_histogram,pitch_features.pitch_class_kurtosis_after_folding,pitch_features.pitch_class_skewness_after_folding,pitch_features.pitch_class_variability_after_folding,interval_features.pitch_interval,interval_features.absolute_interval_range,interval_features.mean_absolute_interval,interval_features.modal_interval,interval_features.interval_entropy,interval_features.ivdist1,interval_features.interval_direction_mean,interval_features.interval_direction_sd,interval_features.average_interval_span_by_melodic_arcs,interval_features.distance_between_most_prevalent_melodic_intervals,interval_features.melodic_interval_histogram,interval_features.melodic_large_intervals,interval_features.variable_melodic_intervals,interval_features.number_of_common_melodic_intervals,interval_features.prevalence_of_most_common_melodic_interval,contour_features.step_contour_global_variation,contour_features.step_contour_global_direction,contour_features.step_contour_local_variation,contour_features.interpolation_contour_global_direction,contour_features.interpolation_contour_mean_gradient,contour_features.interpolation_contour_gradient_std,contour_features.interpolation_contour_direction_changes,contour_features.interpolation_contour_class_label,duration_features.tempo,duration_features.duration_range,duration_features.modal_duration,duration_features.mean_duration,duration_features.duration_standard_deviation,duration_features.number_of_durations,duration_features.global_duration,duration_features.note_density,duration_features.duration_entropy,duration_features.length,duration_features.ioi_mean,duration_features.ioi_std,duration_features.ioi_ratio_mean,duration_features.ioi_ratio_std,duration_features.ioi_contour_mean,duration_features.ioi_contour_std,duration_features.ioi_range,duration_features.ioi_histogram,duration_features.duration_histogram,tonality_features.tonalness,tonality_features.tonal_clarity,tonality_features.tonal_spike,tonality_features.tonal_entropy,tonality_features.referent,tonality_features.inscale,tonality_features.temperley_likelihood,tonality_features.longest_monotonic_conjunct_scalar_passage,tonality_features.longest_conjunct_scalar_passage,tonality_features.proportion_conjunct_scalar,tonality_features.proportion_scalar,tonality_features.tonalness_histogram,narmour_features.registral_direction,narmour_features.proximity,narmour_features.closure,narmour_features.registral_return,narmour_features.intervallic_difference,melodic_movement_features.amount_of_arpeggiation,melodic_movement_features.chromatic_motion,melodic_movement_features.melodic_embellishment,melodic_movement_features.repeated_notes,melodic_movement_features.stepwise_motion,mtype_features.yules_k,mtype_features.simpsons_d,mtype_features.sichels_s,mtype_features.honores_h,mtype_features.mean_entropy,mtype_features.mean_productivity,corpus_features.tfdf_spearman,corpus_features.tfdf_kendall,corpus_features.mean_log_tfdf,corpus_features.norm_log_dist,corpus_features.max_log_df,corpus_features.min_log_df,corpus_features.mean_log_df
278,12,5.364280958719597,1.8423709931771086,"{0.0: 0.07692307692307693, 3.0: 0.8461538461538463, 5.0: 0.07692307692307693}","{'63.00-66.00': 3, '66.00-69.00': 0, '69.00-72.00': 0, '72.00-75.00': 4}",69.71428571428571,75,4,0.4285714285714286,0,"{0: 1.0, 3: 5.0, 5: 1.0}",-1.5,-0.5855827262813871,2.0548046676563256,"[0, 9, -7, 10, 0, 0]",10,4.333333333333333,0,1.7924812503605778,"{-7.0: 0.09523809523809523, 0.0: 0.5714285714285714, 9.0: 0.23809523809523808, 10.0: 0.09523809523809523}",0.16666666666666666,0.6871842709362769,8.0,9.0,"{'-7.00--6.00': 1, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 3, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 2}",0.0,0.5,4,0.5,5.631593358011568,0.874879695996584,0.4126984126984127,1,12.633333333333336,12.163073249684595,1.0,eeee,100,0.25,0.5,0.39285714285714285,0.12371791482634838,2,3.0,2.3333333333333335,0.9852281360342515,7,0.4166666666666667,0.11785113019775792,1.2,0.6782329983125268,0.0,0.8944271909999159,0.25,"{'0.25-0.38': 2, '0.38-0.50': 4}","{'0.25-0.38': 3, '0.38-0.50': 4}",0.6928272003400567,1.1154805412333606,0.1314191330772223,4.584962500721156,3,1,1.5842800261610488e-16,2,2,0.2857142857142857,0.2857142857142857,"{'0.19-0.23': 0, '0.23-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.44': 0, '0.44-0.48': 0, '0.48-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.69': 0, '0.69-0.73': 1, '0.73-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.94': 0, '0.94-0.98': 0, '0.98-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0, '1.15-1.19': 0}",0.0,6.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.5,0.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.005824124513618678,0.2415486381322957,6.218600119691729,1.3862943611198906,2.520745098125491
279,12,5.364280958719597,1.8423709931771086,"{1.0: 0.07692307692307693, 4.0: 0.8461538461538463, 6.0: 0.07692307692307693}","{'64.00-67.00': 3, '67.00-70.00': 0, '70.00-73.00': 0, '73.00-76.00': 4}",70.71428571428571,76,4,0.4285714285714286,0,"{4: 5.0, 6: 1.0, 1: 1.0}",-1.5,-0.5855827262813872,2.0548046676563256,"[0, 9, -7, 10, 0, 0]",10,4.333333333333333,0,1.7924812503605778,"{-7.0: 0.09523809523809523, 0.0: 0.5714285714285714, 9.0: 0.23809523809523808, 10.0: 0.09523809523809523}",0.16666666666666666,0.6871842709362769,8.0,9.0,"{'-7.00--6.00': 1, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 3, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 2}",0.0,0.5,4,0.5,5.631593358011568,0.874879695996584,0.4126984126984127,1,12.633333333333336,12.163073249684595,1.0,eeee,100,0.25,0.5,0.39285714285714285,0.12371791482634838,2,3.0,2.3333333333333335,0.9852281360342515,7,0.4166666666666667,0.11785113019775792,1.2,0.6782329983125268,0.0,0.8944271909999159,0.25,"{'0.25-0.38': 2, '0.38-0.50': 4}","{'0.25-0.38': 3, '0.38-0.50': 4}",0.6928272003400567,1.1154805412333606,0.1314191330772223,4.584962500721156,4,1,3.675345922261665e-13,2,2,0.2857142857142857,0.2857142857142857,"{'0.19-0.23': 0, '0.23-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.44': 0, '0.44-0.48': 0, '0.48-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.69': 0, '0.69-0.73': 1, '0.73-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.94': 0, '0.94-0.98': 0, '0.98-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0, '1.15-1.19': 0}",0.0,6.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.5,0.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.005824124513618678,0.2415486381322957,6.218600119691729,1.3862943611198906,2.520745098125491
280,12,5.3030603409344526,1.8423709931771086,"{2.0: 0.8461538461538463, 4.0: 0.07692307692307693, 7.0: 0.07692307692307693}","{'62.00-65.00': 3, '65.00-68.00': 1, '68.00-71.00': 0, '71.00-74.00': 3}",68.14285714285714,74,4,0.4285714285714286,0,"{7: 1.0, 2: 5.0, 4: 1.0}",-1.5000000000000002,0.5855827262813886,2.0548046676563256,"[0, 5, -3, 10, 0, 0]",10,3.0,0,1.7924812503605778,"{-3.0: 0.09523809523809523, 0.0: 0.5714285714285714, 5.0: 0.23809523809523808, 10.0: 0.09523809523809523}",0.16666666666666666,0.6871842709362769,4.0,5.0,"{'-3.00--2.00': 1, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 3, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 1, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 1}",0.0,0.16666666666666666,4,0.5,5.581428468591173,0.9009282222639391,0.2857142857142857,1,9.033333333333335,7.540068406781691,1.0,ddee,100,0.25,0.5,0.39285714285714285,0.12371791482634838,2,3.0,2.3333333333333335,0.9852281360342515,7,0.4166666666666667,0.11785113019775792,1.2,0.6782329983125268,0.0,0.8944271909999159,0.25,"{'0.25-0.38': 2, '0.38-0.50': 4}","{'0.25-0.38': 3, '0.38-0.50': 4}",0.7133554136834658,1.0727796689755817,0.11960180654216637,4.584962500721156,2,1,6.130837510467903e-07,2,2,0.2857142857142857,0.2857142857142857,"{'0.21-0.26': 0, '0.26-0.30': 0, '0.30-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.46': 0, '0.46-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.63': 0, '0.63-0.67': 0, '0.67-0.71': 0, '0.71-0.76': 1, '0.76-0.80': 0, '0.80-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.96': 0, '0.96-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.13': 0, '1.13-1.17': 0, '1.17-1.21': 0}",0.0,6.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.5,0.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.009547081712062259,0.23599221789883268,6.218600119691729,1.3862943611198906,2.850706473213722
281,12,5.3030603409344526,1.8423709931771086,"{3.0: 0.8461538461538463, 5.0: 0.07692307692307693, 8.0: 0.07692307692307693}","{'63.00-66.00': 3, '66.00-69.00': 1, '69.00-72.00': 0, '72.00-75.00': 3}",69.14285714285714,75,4,0.4285714285714286,0,"{8: 1.0, 3: 5.0, 5: 1.0}",-1.5000000000000002,0.5855827262813886,2.0548046676563256,"[0, 5, -3, 10, 0, 0]",10,3.0,0,1.7924812503605778,"{-3.0: 0.09523809523809523, 0.0: 0.5714285714285714, 5.0: 0.23809523809523808, 10.0: 0.09523809523809523}",0.16666666666666666,0.6871842709362769,4.0,5.0,"{'-3.00--2.00': 1, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 3, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 1, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 1}",0.0,0.16666666666666666,4,0.5,5.581428468591173,0.9009282222639391,0.2857142857142857,1,9.033333333333335,7.540068406781691,1.0,ddee,100,0.25,0.5,0.39285714285714285,0.12371791482634838,2,3.0,2.3333333333333335,0.9852281360342515,7,0.4166666666666667,0.11785113019775792,1.2,0.6782329983125268,0.0,0.8944271909999159,0.25,"{'0.25-0.38': 2, '0.38-0.50': 4}","{'0.25-0.38': 3, '0.38-0.50': 4}",0.7133554136834658,1.0727796689755815,0.11960180654216634,4.584962500721156,3,1,2.4174271444362983e-16,2,2,0.2857142857142857,0.2857142857142857,"{'0.21-0.26': 0, '0.26-0.30': 0, '0.30-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.46': 0, '0.46-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.63': 0, '0.63-0.67': 0, '0.67-0.71': 0, '0.71-0.76': 1, '0.76-0.80': 0, '0.80-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.96': 0, '0.96-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.13': 0, '1.13-1.17': 0, '1.17-1.21': 0}",0.0,6.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.5,0.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.009547081712062259,0.23599221789883268,6.218600119691729,1.3862943611198906,2.850706473213722
282,12,5.3030603409344526,1.8423709931771086,"{4.0: 0.8461538461538463, 6.0: 0.07692307692307693, 9.0: 0.07692307692307693}","{'64.00-67.00': 3, '67.00-70.00': 1, '70.00-73.00': 0, '73.00-76.00': 3}",70.14285714285714,76,4,0.4285714285714286,0,"{9: 1.0, 4: 5.0, 6: 1.0}",-1.5000000000000002,0.5855827262813886,2.0548046676563256,"[0, 5, -3, 10, 0, 0]",10,3.0,0,1.7924812503605778,"{-3.0: 0.09523809523809523, 0.0: 0.5714285714285714, 5.0: 0.23809523809523808, 10.0: 0.09523809523809523}",0.16666666666666666,0.6871842709362769,4.0,5.0,"{'-3.00--2.00': 1, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 3, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 1, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 1}",0.0,0.16666666666666666,4,0.5,5.581428468591173,0.9009282222639391,0.2857142857142857,1,9.033333333333335,7.540068406781691,1.0,ddee,100,0.25,0.5,0.39285714285714285,0.12371791482634838,2,3.0,2.3333333333333335,0.9852281360342515,7,0.4166666666666667,0.11785113019775792,1.2,0.6782329983125268,0.0,0.8944271909999159,0.25,"{'0.25-0.38': 2, '0.38-0.50': 4}","{'0.25-0.38': 3, '0.38-0.50': 4}",0.7133554136834658,1.0727796689755817,0.11960180654216634,4.584962500721156,4,1,1.1521995182550552e-09,2,2,0.2857142857142857,0.2857142857142857,"{'0.21-0.26': 0, '0.26-0.30': 0, '0.30-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.46': 0, '0.46-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.63': 0, '0.63-0.67': 0, '0.67-0.71': 0, '0.71-0.76': 1, '0.76-0.80': 0, '0.80-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.96': 0, '0.96-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.13': 0, '1.13-1.17': 0, '1.17-1.21': 0}",0.0,6.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.5,0.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.009547081712062259,0.23599221789883268,6.218600119691729,1.3862943611198906,2.850706473213722
283,12,5.436085025840128,1.8423709931771086,"{0.0: 0.07692307692307693, 2.0: 0.8461538461538463, 4.0: 0.07692307692307693}","{'62.00-65.00': 3, '65.00-68.00': 0, '68.00-71.00': 0, '71.00-74.00': 4}",68.85714285714286,74,4,0.4285714285714286,0,"{0: 1.0, 2: 5.0, 4: 1.0}",-1.5,0.0,1.632993161855452,"[0, 10, -8, 10, 0, 0]",10,4.666666666666667,0,1.4591479170272446,"{-8.0: 0.09523809523809523, 0.0: 0.5714285714285714, 10.0: 0.3333333333333333}",0.16666666666666666,0.6871842709362769,9.0,10.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 3, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 2}",0.0,0.5,3,0.5,5.681573148125438,0.8627173533678515,0.4444444444444444,1,13.533333333333335,13.480069758786652,1.0,eeee,100,0.25,0.5,0.39285714285714285,0.12371791482634838,2,3.0,2.3333333333333335,0.9852281360342515,7,0.4166666666666667,0.11785113019775792,1.2,0.6782329983125268,0.0,0.8944271909999159,0.25,"{'0.25-0.38': 2, '0.38-0.50': 4}","{'0.25-0.38': 3, '0.38-0.50': 4}",0.6550396273511001,1.0440153672623795,0.11801920895681817,4.584962500721156,2,1,1.0287188319972925e-12,2,2,0.2857142857142857,0.2857142857142857,"{'0.16-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.41': 0, '0.41-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.66': 0, '0.66-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.91': 0, '0.91-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.16': 0}",0.0,6.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.5,0.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.005746303501945525,0.24166536964980545,6.218600119691729,1.3862943611198906,2.497962892594086
284,12,5.436085025840128,1.8423709931771086,"{1.0: 0.07692307692307693, 3.0: 0.8461538461538463, 5.0: 0.07692307692307693}","{'63.00-66.00': 3, '66.00-69.00': 0, '69.00-72.00': 0, '72.00-75.00': 4}",69.85714285714286,75,4,0.4285714285714286,0,"{1: 1.0, 3: 5.0, 5: 1.0}",-1.5,0.0,1.632993161855452,"[0, 10, -8, 10, 0, 0]",10,4.666666666666667,0,1.4591479170272446,"{-8.0: 0.09523809523809523, 0.0: 0.5714285714285714, 10.0: 0.3333333333333333}",0.16666666666666666,0.6871842709362769,9.0,10.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 3, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 2}",0.0,0.5,3,0.5,5.681573148125438,0.8627173533678515,0.4444444444444444,1,13.533333333333335,13.480069758786652,1.0,eeee,100,0.25,0.5,0.39285714285714285,0.12371791482634838,2,3.0,2.3333333333333335,0.9852281360342515,7,0.4166666666666667,0.11785113019775792,1.2,0.6782329983125268,0.0,0.8944271909999159,0.25,"{'0.25-0.38': 2, '0.38-0.50': 4}","{'0.25-0.38': 3, '0.38-0.50': 4}",0.6550396273511001,1.0440153672623795,0.11801920895681817,4.584962500721156,3,1,7.198111617970295e-11,2,2,0.2857142857142857,0.2857142857142857,"{'0.16-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.41': 0, '0.41-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.66': 0, '0.66-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.91': 0, '0.91-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.16': 0}",0.0,6.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.5,0.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.005746303501945525,0.24166536964980545,6.218600119691729,1.3862943611198906,2.497962892594086
285,12,5.436085025840128,1.8423709931771086,"{2.0: 0.07692307692307693, 4.0: 0.8461538461538463, 6.0: 0.07692307692307693}","{'64.00-67.00': 3, '67.00-70.00': 0, '70.00-73.00': 0, '73.00-76.00': 4}",70.85714285714286,76,4,0.4285714285714286,0,"{2: 1.0, 4: 5.0, 6: 1.0}",-1.5,0.0,1.632993161855452,"[0, 10, -8, 10, 0, 0]",10,4.666666666666667,0,1.4591479170272446,"{-8.0: 0.09523809523809523, 0.0: 0.5714285714285714, 10.0: 0.3333333333333333}",0.16666666666666666,0.6871842709362769,9.0,10.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 3, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 0, '9.00-10.00': 2}",0.0,0.5,3,0.5,5.681573148125438,0.8627173533678515,0.4444444444444444,1,13.533333333333335,13.480069758786652,1.0,eeee,100,0.25,0.5,0.39285714285714285,0.12371791482634838,2,3.0,2.3333333333333335,0.9852281360342515,7,0.4166666666666667,0.11785113019775792,1.2,0.6782329983125268,0.0,0.8944271909999159,0.25,"{'0.25-0.38': 2, '0.38-0.50': 4}","{'0.25-0.38': 3, '0.38-0.50': 4}",0.6550396273511001,1.0440153672623795,0.11801920895681817,4.584962500721156,4,1,4.918213325663796e-21,2,2,0.2857142857142857,0.2857142857142857,"{'0.16-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.41': 0, '0.41-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.66': 0, '0.66-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.91': 0, '0.91-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.16': 0}",0.0,6.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.5,0.0,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.005746303501945525,0.24166536964980545,6.218600119691729,1.3862943611198906,2.497962892594086
286,12,5.248906591678239,1.8423709931771086,"{2.0: 0.8461538461538463, 5.0: 0.07692307692307693, 6.0: 0.07692307692307693}","{'62.00-65.00': 2, '65.00-68.00': 2, '68.00-71.00': 0, '71.00-74.00': 3}",68.14285714285714,74,4,0.4285714285714286,0,"{2: 5.0, 6: 1.0, 5: 1.0}",-1.5000000000000004,-1.293342780733395,1.699673171197595,"[0, 4, -1, 9, 0, 0]",9,2.3333333333333335,0,1.7924812503605778,"{-1.0: 0.09523809523809523, 0.0: 0.5714285714285714, 4.0: 0.23809523809523808, 9.0: 0.09523809523809523}",0.16666666666666666,0.6871842709362769,2.5,4.0,"{'-1.00-0.00': 1, '0.00-1.00': 3, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 1, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 1}",0.0,0.16666666666666666,4,0.5,5.557735846041534,0.9097150497347911,0.2222222222222222,1,7.2,5.255573482654291,1.0,ddee,100,0.25,0.5,0.39285714285714285,0.12371791482634838,2,3.0,2.3333333333333335,0.9852281360342515,7,0.4166666666666667,0.11785113019775792,1.2,0.6782329983125268,0.0,0.8944271909999159,0.25,"{'0.25-0.38': 2, '0.38-0.50': 4}","{'0.25-0.38': 3, '0.38-0.50': 4}",0.713516761802105,1.0613086968784367,0.13470183106783365,4.584962500721156,2,0,1.6330012083548235e-08,0,1,0.14285714285714285,0.0,"{'0.21-0.26': 0, '0.26-0.30': 0, '0.30-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.46': 0, '0.46-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.63': 0, '0.63-0.67': 0, '0.67-0.71': 0, '0.71-0.76': 1, '0.76-0.80': 0, '0.80-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.96': 0, '0.96-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.13': 0, '1.13-1.17': 0, '1.17-1.21': 0}",0.0,6.0,0.0,0.0,1.0,0.6666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.008852918287937744,0.23699610894941636,6.218600119691729,1.3862943611198906,2.7591107921625193
287,12,5.248906591678239,1.8423709931771086,"{3.0: 0.8461538461538463, 6.0: 0.07692307692307693, 7.0: 0.07692307692307693}","{'63.00-66.00': 2, '66.00-69.00': 2, '69.00-72.00': 0, '72.00-75.00': 3}",69.14285714285714,75,4,0.4285714285714286,0,"{7: 1.0, 6: 1.0, 3: 5.0}",-1.5000000000000004,-1.293342780733395,1.699673171197595,"[0, 4, -1, 9, 0, 0]",9,2.3333333333333335,0,1.7924812503605778,"{-1.0: 0.09523809523809523, 0.0: 0.5714285714285714, 4.0: 0.23809523809523808, 9.0: 0.09523809523809523}",0.16666666666666666,0.6871842709362769,2.5,4.0,"{'-1.00-0.00': 1, '0.00-1.00': 3, '1.00-2.00': 0, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 1, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 0, '8.00-9.00': 1}",0.0,0.16666666666666666,4,0.5,5.557735846041534,0.9097150497347911,0.2222222222222222,1,7.2,5.255573482654291,1.0,ddee,100,0.25,0.5,0.39285714285714285,0.12371791482634838,2,3.0,2.3333333333333335,0.9852281360342515,7,0.4166666666666667,0.11785113019775792,1.2,0.6782329983125268,0.0,0.8944271909999159,0.25,"{'0.25-0.38': 2, '0.38-0.50': 4}","{'0.25-0.38': 3, '0.38-0.50': 4}",0.7135167618021051,1.0613086968784369,0.13470183106783368,4.584962500721156,3,0,5.2512472169318695e-08,0,1,0.14285714285714285,0.0,"{'0.21-0.26': 0, '0.26-0.30': 0, '0.30-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.46': 0, '0.46-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.63': 0, '0.63-0.67': 0, '0.67-0.71': 0, '0.71-0.76': 1, '0.76-0.80': 0, '0.80-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.96': 0, '0.96-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.13': 0, '1.13-1.17': 0, '1.17-1.21': 0}",0.0,6.0,0.0,0.0,1.0,0.6666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.008852918287937744,0.23699610894941636,6.218600119691729,1.3862943611198906,2.7591107921625193
